frequency,power
0.0,205.85275666343495
0.016666666666666413,1119.4661435737664
0.033333333333332826,1122.4036961645386
0.049999999999998324,302.8330049114441
0.06666666666666565,50.905274162574564
0.08333333333333333,24.782539334426698
0.09999999999999665,23.30207574677881
0.11666666666666789,12.19510595869222
0.1333333333333313,5.2509130706480205
0.150000000000002,5.216942843167581
0.16666666666666666,5.688834178079905
0.1833333333333361,3.702021632065383
0.1999999999999933,2.085105359848056
0.21666666666665813,2.08912364221103
0.23333333333333578,2.111299621947598
0.25,1.4954026143550974
0.2666666666666626,0.9960405714782073
0.283333333333345,1.0223993413611223
0.300000000000004,1.0541618212866966
0.3166666666666705,0.8130777092266913
0.3333333333333333,0.6193920938140167
0.35000000000001213,0.6281054240199101
0.3666666666666722,0.6345535295220348
0.38333333333332775,0.5370771313965284
0.3999999999999866,0.4617069739975463
0.416666666666659,0.47137315897515764
0.43333333333331625,0.473825534421621
0.4500000000000125,0.4251967741562876
0.46666666666667156,0.38066313731978396
0.48333333333334233,0.38794386147807064
0.5,0.40423003835268073
0.5166666666666573,0.379274181792508
0.5333333333333252,0.3505348287286995
0.5499999999999815,0.37656777004245934
0.56666666666669,0.403398452207414
0.583333333333344,0.37380374095605456
0.600000000000008,0.34463397960909214
0.6166666666666616,0.3613558154200685
0.633333333333341,0.36787029895994894
0.6499999999999996,0.3468042552333397
0.6666666666666666,0.3371974362325135
0.6833333333333245,0.35299135762888284
0.7000000000000243,0.36213061367439814
0.7166666666666803,0.3435893890665505
0.7333333333333444,0.3305596118329937
0.75,0.33621827017912015
0.7666666666666555,0.33749563535341714
0.7833333333333182,0.3253461186886433
0.7999999999999732,0.32002002411892244
0.8166666666666642,0.33078675685710607
0.833333333333318,0.330492112818154
0.8499999999999789,0.31359432360026296
0.8666666666666325,0.30829140999354443
0.8833333333333688,0.3105431192442086
0.900000000000025,0.30452103571352945
0.9166666666666874,0.3005654158635977
0.9333333333333431,0.2963848263257089
0.9500000000000298,0.29866992575199824
0.9666666666666847,0.30368024177987896
0.9833333333333454,0.2960925137204858
1.0,0.2887261761067551
1.0166666666666544,0.29283160573171524
1.0333333333333146,0.29779029385874906
1.0499999999999687,0.2943957285207773
1.0666666666666504,0.2886498470301033
1.0833333333333042,0.29023322462317247
1.099999999999963,0.29657212311303455
1.1166666666666176,0.2979678849081198
1.13333333333338,0.2921545020879638
1.1500000000000392,0.29400240077670514
1.166666666666688,0.3068248512865213
1.1833333333333538,0.3053506385318998
1.200000000000016,0.2973149170048475
1.2166666666666872,0.3076258153623666
1.2333333333333232,0.31355749234663427
1.25,0.304446425189646
1.266666666666682,0.3001540775150488
1.2833333333333123,0.3066016064528817
1.2999999999999992,0.3129488214136118
1.3166666666666422,0.307925249021974
1.3333333333333333,0.30333878485449933
1.3499999999999532,0.30644314025146313
1.366666666666649,0.3111974839377928
1.3833333333333493,0.3101537555185086
1.4000000000000485,0.30909784216208935
1.4166666666666576,0.31240412773861026
1.4333333333333607,0.31537234727593505
1.449999999999982,0.3132416680074008
1.4666666666666888,0.31125243733244
1.4833333333332892,0.3176812516255123
1.5,0.32509268533698515
1.5166666666667146,0.32343422100182445
1.533333333333311,0.3202011472946883
1.5500000000000287,0.3277471402420457
1.5666666666666365,0.333932554366989
1.5833333333333575,0.3286140738747321
1.5999999999999464,0.32461686141114765
1.6166666666666705,0.3324373056519185
1.6333333333333284,0.33861315209705695
1.650000000000055,0.3354638842002766
1.666666666666636,0.33242960839869135
1.6833333333333655,0.3376218606609904
1.6999999999999578,0.34998792247557436
1.71666666666669,0.35499690395702366
1.733333333333265,0.34603728442176335
1.75,0.3558541293620163
1.7666666666667377,0.36574488424879437
1.7833333333333097,0.3593357281550938
1.80000000000005,0.3549385451153051
1.8166666666666322,0.36897404895173547
1.8333333333333748,0.3911615359229261
1.849999999999941,0.3839840776817096
1.8666666666666862,0.3767038087243259
1.883333333333313,0.3974999265510181
1.9000000000000596,0.41253383210302325
1.9166666666666203,0.3989493174197057
1.9333333333333693,0.38342575229153714
1.9499999999999398,0.41736008983070577
1.9666666666666908,0.44614391857427455
1.9833333333332468,0.41867394629639276
2.0,0.19665159524410608
