frequency,power
0.0,0.013095468435084254
0.016666666666666413,0.0690128119813262
0.033333333333332826,0.08039946928273764
0.049999999999998324,0.04392010110007783
0.06666666666666565,0.026948837127820285
0.08333333333333333,0.018014899306249256
0.09999999999999665,0.013575679565014865
0.11666666666666789,0.011386901661054003
0.1333333333333313,0.010093680413537786
0.150000000000002,0.00915794119955551
0.16666666666666666,0.008166757917814042
0.1833333333333361,0.007074386702345325
0.1999999999999933,0.005789536845946002
0.21666666666665813,0.0051526442265838876
0.23333333333333578,0.005181647922827315
0.25,0.004940755997944506
0.2666666666666626,0.0048843729185698796
0.283333333333345,0.005192034581717162
0.300000000000004,0.0052520067088254905
0.3166666666666705,0.004847848076653938
0.3333333333333333,0.004037968890017312
0.35000000000001213,0.003286684755140069
0.3666666666666722,0.002996323195437469
0.38333333333332775,0.0030369575026736317
0.3999999999999866,0.0033479819117552827
0.416666666666659,0.003932302818622933
0.43333333333331625,0.004297516211617246
0.4500000000000125,0.004366667198055803
0.46666666666667156,0.004312552577978928
0.48333333333334233,0.0040394171722593
0.5,0.003569961307848715
0.5166666666666573,0.0030319620279212135
0.5333333333333252,0.0022768551642341774
0.5499999999999815,0.0017236554941987344
0.56666666666669,0.0014457659385568521
0.583333333333344,0.001300467224974566
0.600000000000008,0.0011730996262532898
0.6166666666666616,0.001074627040451362
0.633333333333341,0.0010853498566756768
0.6499999999999996,0.0010826079071728427
0.6666666666666666,0.0010367646805457774
0.6833333333333245,0.0010462824432319084
0.7000000000000243,0.0011090636231677875
0.7166666666666803,0.0011367469720925704
0.7333333333333444,0.0011430304818151706
0.75,0.0011301301506636357
0.7666666666666555,0.0010789051158942792
0.7833333333333182,0.0010016593984396246
0.7999999999999732,0.0008694843626249834
0.8166666666666642,0.0008480981814651314
0.833333333333318,0.0007767086677821925
0.8499999999999789,0.0006262953769446782
0.8666666666666325,0.0005810298351712569
0.8833333333333688,0.0007435497689134614
0.900000000000025,0.0007814070724954205
0.9166666666666874,0.000623914725564039
0.9333333333333431,0.0005545865356860012
0.9500000000000298,0.000539392785948818
0.9666666666666847,0.0005118066396722289
0.9833333333333454,0.0004909678070134552
1.0,0.0004709862274637415
1.0166666666666544,0.0004796972266711448
1.0333333333333146,0.00047308122586319407
1.0499999999999687,0.00043911302678162253
1.0666666666666504,0.00038935021207537154
1.0833333333333042,0.00037578749865335915
1.099999999999963,0.0003576893732818092
1.1166666666666176,0.00032851456795362
1.13333333333338,0.00033861031010884077
1.1500000000000392,0.0003553708207251554
1.166666666666688,0.00033545750091833426
1.1833333333333538,0.0003182887022247149
1.200000000000016,0.0003031263577365389
1.2166666666666872,0.00031113291647134065
1.2333333333333232,0.00031940012791431885
1.25,0.0003119262949989171
1.266666666666682,0.00033581008240289513
1.2833333333333123,0.0003697885179747829
1.2999999999999992,0.0003451979876275313
1.3166666666666422,0.00028862204964498337
1.3333333333333333,0.0002534156273189149
1.3499999999999532,0.0002612150943673178
1.366666666666649,0.00029282860454820205
1.3833333333333493,0.00028548896521772733
1.4000000000000485,0.0002436430715913837
1.4166666666666576,0.0002169202290867041
1.4333333333333607,0.00022374365136462623
1.449999999999982,0.0002141859072142214
1.4666666666666888,0.00021117480478382078
1.4833333333332892,0.00023087753128830794
1.5,0.00023477288058419644
1.5166666666667146,0.00024868371545464836
1.533333333333311,0.00025194411468932107
1.5500000000000287,0.0002470209620164643
1.5666666666666365,0.0002434152903390688
1.5833333333333575,0.00023469787238486402
1.5999999999999464,0.0002204157060105909
1.6166666666666705,0.0001975813313010546
1.6333333333333284,0.00019319495281851793
1.650000000000055,0.00021576040017587663
1.666666666666636,0.00022512845203959884
1.6833333333333655,0.000202900684877819
1.6999999999999578,0.00018028264533175012
1.71666666666669,0.00017013800833664975
1.733333333333265,0.00015988146852424342
1.75,0.00016006958559339123
1.7666666666667377,0.00015909638038987285
1.7833333333333097,0.00015960352546317872
1.80000000000005,0.00015846314095647557
1.8166666666666322,0.00016341649275376913
1.8333333333333748,0.00017445727958028778
1.849999999999941,0.00017188863456953194
1.8666666666666862,0.00016394640063912495
1.883333333333313,0.0001704248174357484
1.9000000000000596,0.00017451843161987276
1.9166666666666203,0.00016220651529826234
1.9333333333333693,0.0001513021590425847
1.9499999999999398,0.00015588000582938667
1.9666666666666908,0.00016742329765373333
1.9833333333332468,0.00016839523113672066
2.0,8.358861129115059e-05
